neuron_name,neuron_id,neurite_surface_nmo,neurite_volume_nmo,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,soma_surface_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo
52-6-10,3442,10435.6,4463.41,1.66,65.86,1.04,1051.17,7.0,31.0,69.0,325.97,260.57,95.86,0.74,249.0,283.3,5.0,0.88,529.0,0.41,56.25,3893.24
52-6-1,3441,15420.4,8340.45,1.65,59.86,1.05,1218.65,7.0,25.0,57.0,324.16,331.76,127.22,0.77,277.79,348.47,5.0,0.87,583.0,0.44,56.06,5176.83
52-6-2,3443,13342.3,6961.01,1.63,60.68,1.03,1185.56,6.0,25.0,56.0,319.34,487.95,125.52,0.79,313.81,404.31,5.0,0.88,525.0,0.29,51.9,4597.1
52-6-3,3444,17906.8,9908.75,1.58,78.85,1.04,1966.01,8.0,31.0,70.0,283.67,519.94,113.26,0.85,304.1,355.4,5.0,0.86,672.0,0.42,56.16,5853.28
52-6-4,3445,10460.0,4633.68,1.68,75.52,1.05,972.537,6.0,27.0,60.0,255.63,316.61,96.21,0.75,214.41,260.49,4.0,0.87,479.0,0.27,62.57,3784.31
52-6-5,3446,11618.3,5197.35,1.48,74.24,1.03,882.013,8.0,23.0,54.0,322.65,371.25,99.24,0.78,247.55,314.55,5.0,0.88,527.0,0.45,51.59,4242.51
52-3-10,3412,12873.6,4888.79,1.69,64.12,1.03,1007.43,7.0,36.0,79.0,269.19,308.11,101.46,0.73,226.78,291.66,6.0,0.89,710.0,0.31,56.43,5234.1
52-3-1,3411,13697.8,5214.49,1.67,66.41,1.03,1315.98,6.0,28.0,62.0,326.53,441.68,111.93,0.73,292.13,422.11,5.0,0.88,661.0,0.43,56.6,5573.04
52-3-2,3413,10909.1,4118.1,1.56,73.47,1.03,985.78,8.0,24.0,56.0,275.27,447.04,99.64,0.8,315.72,362.59,4.0,0.87,436.0,0.45,61.1,4054.54
52-3-3,3414,12963.2,5639.48,1.63,75.18,1.03,1192.76,7.0,28.0,63.0,371.35,366.87,109.43,0.76,250.3,328.47,4.0,0.9,552.0,0.43,63.11,4822.66
52-3-4,3415,13494.0,5627.72,1.66,57.86,1.03,1059.64,7.0,25.0,57.0,297.75,492.64,109.4,0.87,299.77,400.46,4.0,0.88,564.0,0.37,50.9,4578.72
52-3-5,3416,8628.29,3641.24,1.71,77.88,1.04,911.815,5.0,25.0,55.0,226.63,321.22,115.74,0.77,231.41,271.94,5.0,0.87,453.0,0.2,66.58,3297.28
52-3-6,3417,17792.8,6308.41,1.62,66.99,1.03,1487.88,8.0,33.0,74.0,353.95,546.55,104.25,0.7,358.66,428.05,5.0,0.88,1012.0,0.38,52.36,7367.18
52-3-7,3418,11391.8,4037.5,1.76,68.04,1.04,1070.22,6.0,31.0,68.0,388.69,331.1,106.0,0.69,369.09,415.39,5.0,0.87,696.0,0.35,52.78,4683.1
52-3-8,3419,10908.4,3909.43,1.6,68.47,1.03,952.982,7.0,21.0,49.0,287.03,325.24,103.03,0.76,267.13,302.6,5.0,0.9,586.0,0.49,60.81,4214.06
52-3-9,3420,11591.7,5135.42,1.52,60.35,1.04,1049.97,8.0,21.0,50.0,264.66,470.97,86.75,0.81,282.19,336.28,4.0,0.88,524.0,0.35,50.39,4092.9
52-4-10,3422,11405.3,5476.12,1.59,67.31,1.03,1307.84,6.0,24.0,54.0,282.49,405.26,106.77,0.77,287.65,325.34,6.0,0.87,591.0,0.31,50.76,4086.53
52-4-1,3421,11043.2,5889.35,1.6,65.52,1.04,1163.42,7.0,27.0,61.0,343.42,402.07,103.42,0.83,268.31,317.58,5.0,0.87,471.0,0.3,57.81,3643.45
52-4-2,3423,8196.58,3237.93,1.55,80.36,1.02,1141.96,5.0,16.0,37.0,313.67,284.01,108.12,0.77,243.81,283.9,3.0,0.89,409.0,0.28,46.85,3088.89
52-4-3,3424,9694.9,4925.02,1.51,63.76,1.03,1211.23,7.0,20.0,47.0,231.35,395.28,104.68,0.84,259.73,285.76,5.0,0.89,421.0,0.57,55.01,3324.92
52-4-4,3425,12139.1,5807.43,1.68,71.54,1.03,1192.47,6.0,24.0,54.0,247.66,491.19,99.56,0.79,309.25,420.78,5.0,0.86,518.0,0.51,62.71,4428.82
52-4-5,3426,10891.4,4246.2,1.75,76.77,1.04,1174.23,6.0,23.0,52.0,270.51,409.81,109.31,0.75,257.57,346.02,4.0,0.87,583.0,0.22,49.74,4284.85
52-4-6,3427,7053.08,3218.05,1.44,68.0,1.03,807.496,7.0,15.0,37.0,276.29,332.47,78.69,0.86,226.47,256.08,3.0,0.89,374.0,0.28,55.78,2445.81
52-4-7,3428,14564.2,6637.86,1.67,62.17,1.03,1362.25,7.0,32.0,71.0,309.62,440.49,92.11,0.75,291.72,363.47,4.0,0.9,836.0,0.17,52.77,5642.33
52-1-2,3393,10878.6,4701.18,1.63,56.16,1.03,1023.7,6.0,24.0,54.0,288.2,536.93,114.15,0.79,316.05,356.61,4.0,0.9,459.0,0.41,48.6,3979.31
52-1-3,3394,8565.14,3602.76,1.4,70.19,1.03,722.737,7.0,16.0,39.0,264.63,378.64,110.21,0.81,228.51,287.16,2.0,0.89,394.0,0.12,54.36,3069.9
52-1-4,3395,10643.8,4294.04,1.46,61.97,1.03,936.89,8.0,23.0,54.0,240.65,360.74,93.32,0.76,253.07,316.13,4.0,0.88,491.0,0.39,63.93,4080.43
52-1-5,3396,10286.0,5200.13,1.46,73.45,1.04,911.204,7.0,20.0,47.0,224.73,329.41,106.83,0.8,211.17,257.43,5.0,0.87,417.0,0.41,66.31,3444.67
52-1-6,3397,10185.4,3824.17,1.32,65.14,1.02,809.674,8.0,18.0,44.0,260.01,390.54,98.43,0.78,263.09,311.35,3.0,0.88,461.0,0.29,63.94,3888.93
52-1-7,3398,8999.59,5048.26,1.43,74.17,1.03,1066.6,7.0,16.0,39.0,226.56,287.1,89.19,0.87,240.09,291.24,3.0,0.9,358.0,0.18,62.62,2950.28
52-1-8,3399,11814.5,3821.6,1.66,66.36,1.03,694.921,7.0,32.0,71.0,293.36,362.29,105.23,0.69,259.17,327.26,5.0,0.88,635.0,0.31,61.13,4954.78
52-1-9,3400,11055.8,4124.75,1.55,71.38,1.04,903.485,7.0,24.0,55.0,279.94,418.81,118.05,0.72,277.44,333.43,4.0,0.89,552.0,0.47,54.7,4395.43
52-2-10,3402,12041.8,4436.29,1.71,62.68,1.03,986.84,6.0,31.0,68.0,288.75,405.95,94.86,0.74,241.21,314.69,5.0,0.9,769.0,0.37,47.96,4906.6
52-2-1,3401,8538.93,4395.02,1.58,83.35,1.03,735.002,6.0,17.0,40.0,254.77,231.19,115.8,0.88,211.37,221.35,4.0,0.88,331.0,0.3,66.65,2522.25
52-2-2,3403,8042.64,3017.01,1.56,67.85,1.03,712.945,6.0,19.0,44.0,264.36,272.36,103.07,0.78,207.66,267.51,4.0,0.89,393.0,0.48,57.79,2999.42
52-2-3,3404,8397.09,3129.58,1.76,65.91,1.02,901.751,5.0,23.0,51.0,290.19,368.86,97.51,0.75,236.92,297.0,5.0,0.91,430.0,0.4,54.19,3188.94
52-2-4,3405,8522.98,3189.34,1.63,63.95,1.05,846.951,5.0,19.0,43.0,294.36,348.93,90.17,0.76,223.12,285.32,4.0,0.86,463.0,0.23,52.27,3243.76
52-2-5,3406,9979.14,3681.37,1.75,62.31,1.03,868.626,6.0,29.0,64.0,228.49,351.51,100.81,0.71,256.28,338.12,5.0,0.89,567.0,0.31,58.02,4029.78
52-2-6,3407,8224.46,4151.17,1.53,59.99,1.03,993.89,6.0,19.0,44.0,284.98,208.23,93.67,0.79,204.48,255.87,5.0,0.86,404.0,0.42,54.12,2900.25
52-2-7,3408,7541.69,2715.14,1.7,63.3,1.03,706.384,5.0,24.0,53.0,208.62,344.42,101.48,0.72,270.86,332.19,4.0,0.9,473.0,0.27,57.12,3059.29
52-2-8,3409,9733.42,3542.36,1.69,62.39,1.03,688.575,6.0,29.0,64.0,355.98,247.59,125.79,0.74,250.02,295.08,4.0,0.89,589.0,0.37,53.26,3880.21
52-2-9,3410,10963.8,3510.48,1.67,72.63,1.04,716.55,6.0,27.0,60.0,383.13,448.79,114.75,0.68,309.43,361.64,4.0,0.87,705.0,0.48,56.64,4638.25
51-7-4,3375,8580.02,2600.71,1.63,74.42,1.05,488.68,6.0,23.0,52.0,211.0,328.93,114.58,0.72,228.24,289.39,6.0,0.81,709.0,0.56,60.68,3607.9
51-7-5,3376,11610.1,4835.43,1.2,56.66,1.03,966.112,6.0,19.0,44.0,187.57,417.38,126.43,0.89,285.53,418.78,4.0,0.87,857.0,0.33,49.67,4044.29
51-7-6,3377,8078.77,2123.11,1.68,75.99,1.06,486.524,6.0,22.0,50.0,216.96,319.92,139.1,0.71,227.34,321.5,5.0,0.84,673.0,0.45,61.03,3514.07
51-7-7,3378,7741.28,3064.2,1.51,62.59,1.04,679.406,6.0,18.0,42.0,241.37,446.35,102.68,0.76,277.77,326.96,4.0,0.87,554.0,0.41,51.41,3110.19
51-7-8,3379,9994.17,3277.22,1.65,67.81,1.07,586.703,7.0,24.0,55.0,233.42,300.57,115.71,0.72,205.72,255.79,4.0,0.82,844.0,0.39,51.88,4039.74
51-7-9,3380,9000.82,2625.66,1.76,70.21,1.03,1486.91,7.0,22.0,51.0,267.87,257.78,119.68,0.73,261.94,314.37,4.0,0.89,351.0,0.29,55.77,3905.17
51-8-10,3382,11165.6,2726.83,1.77,68.98,1.03,1434.2,6.0,29.0,64.0,294.62,468.66,111.73,0.67,314.09,347.81,5.0,0.9,479.0,0.35,55.19,5188.2
51-8-1,3381,12841.5,5500.49,1.81,68.03,1.03,1074.91,5.0,31.0,67.0,480.45,412.87,90.3,0.77,309.85,336.66,6.0,0.89,569.0,0.42,55.48,4775.05
51-8-2,3383,11820.6,3419.05,1.77,65.95,1.04,768.322,5.0,31.0,67.0,352.08,418.1,119.94,0.7,298.58,371.57,6.0,0.87,636.0,0.44,51.39,5157.35
51-8-3,3384,11335.4,6103.21,1.47,67.15,1.06,678.579,6.0,20.0,46.0,184.88,351.14,113.68,1.02,253.79,361.77,6.0,0.82,825.0,0.35,55.81,3321.19
51-8-4,3385,13627.3,5198.78,1.56,58.47,1.05,828.178,6.0,33.0,72.0,385.49,370.67,99.12,0.79,304.99,385.6,5.0,0.86,1377.0,0.38,49.19,5409.2
51-8-5,3386,14743.1,6829.36,1.25,70.92,1.06,1316.8,5.0,29.0,63.0,414.79,306.77,100.22,0.86,299.38,419.39,8.0,0.83,1062.0,0.5,49.23,5336.92
51-8-6,3387,7050.1,2572.3,1.47,56.73,1.05,512.84,7.0,15.0,37.0,220.74,280.51,73.95,0.76,196.61,233.73,3.0,0.85,559.0,0.22,58.68,2802.53
51-8-7,3388,10600.2,4118.35,1.35,79.51,1.03,883.072,5.0,20.0,45.0,274.97,373.05,97.84,0.74,272.43,355.39,5.0,0.88,783.0,0.4,54.28,4219.84
51-8-8,3389,11273.1,4458.93,1.42,72.52,1.06,931.137,7.0,22.0,51.0,210.01,494.13,96.6,0.81,305.96,359.49,4.0,0.83,770.0,0.42,42.2,4139.5
51-8-9,3390,10926.7,2518.58,1.84,69.19,1.03,807.357,5.0,33.0,71.0,275.2,359.36,106.08,0.65,247.88,308.19,6.0,0.89,613.0,0.42,56.56,5207.08
52-1-10,3392,11211.0,4044.07,1.59,69.46,1.03,916.164,6.0,22.0,50.0,392.44,306.79,102.55,0.74,289.64,382.36,4.0,0.89,554.0,0.36,58.23,4549.01
52-1-1,3391,9501.95,4856.96,1.81,68.92,1.03,749.75,7.0,13.0,33.0,244.92,296.71,103.1,0.9,223.49,249.58,3.0,0.86,362.0,0.33,52.63,2909.89
51-5-6,3357,13875.6,5962.08,1.39,68.05,1.05,890.347,5.0,31.0,67.0,387.88,452.61,121.28,0.81,302.31,392.53,5.0,0.86,950.0,0.31,45.91,5330.42
51-5-7,3358,10698.6,2826.66,1.77,57.97,1.03,1816.33,6.0,28.0,62.0,296.36,427.87,119.58,0.69,311.89,400.17,5.0,0.9,356.0,0.37,48.43,4946.82
51-5-8,3359,10290.79,2564.6,1.76,62.16,1.03,1163.33,8.0,33.0,74.0,227.82,389.12,126.35,0.68,236.58,299.26,4.0,0.89,365.0,0.37,60.14,4720.43
51-5-9,3360,12381.1,2820.27,1.82,64.27,1.04,1217.27,6.0,41.0,88.0,239.57,458.96,105.27,0.65,297.39,368.46,6.0,0.86,539.0,0.39,60.92,5904.09
51-6-10,3362,8024.3,2172.67,1.7,67.21,1.03,970.319,6.0,22.0,50.0,311.17,404.22,103.78,0.69,269.21,325.17,4.0,0.86,319.0,0.4,56.22,3615.41
51-6-1,3361,9811.84,4024.23,1.58,57.11,1.03,838.419,6.0,20.0,46.0,317.59,304.85,99.82,0.79,259.15,300.67,4.0,0.88,434.0,0.41,49.99,3611.42
51-6-2,3363,12207.9,4988.1,1.58,68.24,1.03,880.091,7.0,24.0,55.0,289.0,431.68,101.49,0.74,294.68,410.62,4.0,0.87,617.0,0.37,53.53,4722.21
51-6-3,3364,14169.7,6721.43,1.5,63.78,1.02,1309.28,9.0,26.0,61.0,265.39,500.75,115.11,0.83,311.29,349.17,4.0,0.89,548.0,0.34,42.98,4988.92
51-6-4,3365,9654.96,3404.93,1.47,74.43,1.04,883.203,7.0,20.0,47.0,219.35,408.81,107.95,0.77,240.37,306.62,4.0,0.89,410.0,0.36,57.17,3681.56
51-6-5,3366,7910.79,2532.84,1.48,54.22,1.06,633.1,6.0,13.0,32.0,213.68,386.18,93.8,0.77,233.49,333.26,4.0,0.8,538.0,0.5,51.39,3157.81
51-6-6,3367,9018.67,3248.98,1.5,74.26,1.05,1048.14,5.0,22.0,49.0,207.97,306.08,110.06,0.78,225.44,299.05,6.0,0.83,635.0,0.5,71.94,3469.68
51-6-7,3368,6982.92,1901.98,1.65,56.43,1.04,796.781,5.0,15.0,35.0,200.48,387.9,101.67,0.69,232.87,286.48,5.0,0.85,276.0,0.54,49.01,3094.47
51-6-8,3369,7518.43,1882.16,1.75,56.89,1.04,907.278,6.0,26.0,58.0,216.15,370.76,102.71,0.68,237.13,295.04,5.0,0.86,325.0,0.35,48.69,3394.82
51-6-9,3370,5370.34,1705.1,1.35,71.47,1.05,757.315,6.0,10.0,26.0,200.73,318.48,98.61,0.72,191.2,264.27,3.0,0.83,221.0,0.3,53.39,2181.71
51-7-10,3372,7979.5,2804.91,1.82,63.06,1.04,1379.56,5.0,22.0,49.0,248.78,369.07,126.92,0.69,237.81,290.65,5.0,0.88,347.0,0.49,50.05,3426.49
51-7-1,3371,14540.3,4843.26,1.66,77.57,1.04,1169.55,7.0,30.0,67.0,301.13,465.33,105.17,0.74,299.51,363.92,4.0,0.85,660.0,0.31,51.28,5792.97
51-7-2,3373,11449.1,4420.88,1.52,68.75,1.04,828.127,8.0,26.0,60.0,255.26,423.04,107.85,0.78,254.73,309.45,4.0,0.87,484.0,0.37,49.18,4312.56
51-7-3,3374,16014.8,8717.04,1.61,66.03,1.03,1189.01,10.0,36.0,82.0,291.98,380.83,104.09,0.79,245.56,293.59,5.0,0.9,722.0,0.43,52.61,5597.49
51-3-8,3339,7772.41,2251.52,1.71,56.21,1.04,1183.92,5.0,18.0,41.0,255.08,458.34,107.09,0.73,340.46,398.19,6.0,0.86,234.0,0.68,49.19,3417.97
51-3-9,3340,8914.21,2211.5,1.75,61.09,1.03,682.308,7.0,26.0,59.0,180.63,322.04,102.41,0.71,202.59,252.18,7.0,0.87,343.0,0.43,58.11,4065.93
51-4-10,3342,6967.01,1783.3,1.74,68.91,1.03,615.262,5.0,20.0,45.0,226.29,330.07,136.69,0.69,226.57,270.68,5.0,0.89,306.0,0.38,72.16,3168.8
51-4-1,3341,6810.51,2491.01,1.52,66.85,1.03,576.503,5.0,11.0,27.0,308.14,330.67,91.7,0.79,230.83,272.93,3.0,0.88,310.0,0.33,63.57,2502.06
51-4-2,3343,7559.61,3818.4,1.6,60.22,1.05,633.744,5.0,14.0,33.0,285.73,342.17,88.15,0.84,200.58,264.27,4.0,0.85,323.0,0.45,49.99,2528.65
51-4-3,3344,8271.76,2882.4,1.67,70.09,1.05,712.266,5.0,19.0,43.0,248.72,298.51,103.69,0.71,234.92,301.65,4.0,0.81,755.0,0.44,57.64,3361.67
51-4-4,3345,9419.49,3055.52,1.68,59.26,1.06,637.518,5.0,29.0,63.0,193.17,355.24,104.05,0.78,233.54,305.86,5.0,0.83,759.0,0.34,48.59,3726.56
51-4-5,3346,6846.31,2387.11,1.6,70.65,1.05,512.478,5.0,19.0,43.0,179.18,309.06,108.25,0.8,225.22,267.83,4.0,0.84,529.0,0.42,54.98,2693.77
51-4-6,3347,9821.14,3227.9,1.71,77.16,1.05,670.763,5.0,35.0,75.0,212.14,363.55,112.68,0.72,229.38,283.28,6.0,0.86,771.0,0.31,59.67,4104.26
51-4-7,3348,9594.87,2499.34,1.7,56.87,1.03,1387.59,6.0,26.0,58.0,253.57,461.27,98.31,0.68,266.36,341.17,4.0,0.87,383.0,0.3,45.53,4352.34
51-4-8,3349,8960.45,2903.03,1.72,56.44,1.04,2017.95,6.0,23.0,52.0,264.85,438.39,100.58,0.71,323.88,378.87,5.0,0.89,330.0,0.31,50.05,3991.94
51-4-9,3350,6311.21,1596.71,1.67,62.88,1.04,785.923,5.0,16.0,37.0,277.79,312.55,95.88,0.68,193.05,273.11,4.0,0.89,278.0,0.64,74.39,2871.12
51-5-10,3352,6642.13,1877.01,1.31,64.12,1.02,861.879,10.0,15.0,40.0,167.84,301.38,115.04,0.77,201.99,225.07,2.0,0.87,241.0,0.33,66.82,2708.21
51-5-1,3351,12956.0,4840.24,1.68,75.21,1.03,921.386,8.0,29.0,66.0,355.85,464.03,106.81,0.74,303.24,358.81,5.0,0.89,657.0,0.35,56.44,5194.96
51-5-2,3353,11451.8,4493.39,1.63,75.7,1.04,980.271,6.0,24.0,54.0,336.95,391.28,103.52,0.75,245.7,289.32,4.0,0.87,577.0,0.43,57.63,4461.83
51-5-3,3354,17545.8,6507.33,1.46,66.93,1.05,1303.01,8.0,39.0,86.0,338.5,469.84,119.84,0.78,277.58,399.76,4.0,0.83,1362.0,0.31,54.04,6801.9
51-5-4,3355,23372.3,10523.8,1.39,72.63,1.06,1153.87,8.0,51.0,110.0,340.05,442.33,118.54,0.92,310.61,398.96,7.0,0.84,1407.0,0.4,52.13,8107.29
51-5-5,3356,13090.6,4908.05,1.47,56.8,1.05,1162.38,7.0,30.0,67.0,249.71,370.98,104.98,0.77,234.13,326.22,4.0,0.84,917.0,0.38,54.11,5175.79
38-6-8,3039,12948.6,4179.83,1.44,61.68,1.02,1327.26,7.0,36.0,79.0,325.9,372.59,113.17,0.84,254.74,304.45,6.0,0.93,350.0,0.36,57.03,4982.74
38-6-9,3040,14774.7,6521.03,1.76,61.01,1.03,1120.19,6.0,37.0,80.0,329.58,412.65,141.33,0.77,253.18,313.51,5.0,0.9,570.0,0.41,55.23,5571.55
38-7-10,3042,9843.99,3188.94,1.74,62.68,1.04,572.016,5.0,27.0,59.0,286.53,405.17,99.88,0.74,271.5,324.3,6.0,0.89,433.0,0.31,52.97,4079.23
38-7-1,3041,15391.9,6093.45,1.63,62.38,1.04,1128.7,5.0,34.0,73.0,351.77,393.1,120.53,0.75,276.41,367.9,6.0,0.87,678.0,0.32,51.82,6013.15
38-7-2,3043,17921.7,6775.81,1.66,56.25,1.03,1158.35,7.0,34.0,75.0,344.83,447.06,109.1,0.81,313.96,356.84,5.0,0.89,695.0,0.37,51.1,6746.82
38-7-3,3044,13841.9,4984.32,1.7,67.52,1.04,911.791,5.0,34.0,73.0,353.56,374.93,127.58,0.72,258.58,337.47,5.0,0.88,700.0,0.4,62.94,5662.4
38-7-4,3045,11083.1,3562.79,1.58,72.61,1.04,854.791,7.0,25.0,57.0,257.4,322.67,127.64,0.72,210.17,305.97,4.0,0.86,516.0,0.33,62.27,4504.76
38-7-5,3046,14855.4,4313.79,1.48,58.19,1.02,1676.73,8.0,34.0,76.0,294.19,405.48,114.72,0.75,300.47,359.67,5.0,0.93,376.0,0.35,50.36,6431.7
38-7-6,3047,4606.04,1270.19,1.62,60.2,1.02,1022.61,6.0,12.0,30.0,185.92,276.62,94.21,0.8,176.59,235.9,3.0,0.92,142.0,0.29,52.09,1945.05
39-2-2,3083,11378.1,4665.72,1.71,59.96,1.04,625.262,5.0,29.0,63.0,245.54,393.41,107.55,0.73,235.13,274.01,5.0,0.87,532.0,0.31,47.58,4599.53
39-2-3,3084,11444.0,3006.07,1.6,53.93,1.01808,860.98,4.0,32.0,68.0,325.23,457.76,112.97,0.77,307.69,341.51,5.0,0.93,329.0,0.3,47.55,4959.71
39-2-4,3085,13598.3,4208.07,1.48,58.4,1.01749,972.389,6.0,34.0,74.0,316.07,364.24,95.69,0.87,304.85,334.4,5.0,0.93,316.0,0.24,49.07,5255.14
39-2-5,3086,8865.1,3102.0,1.57,74.2,1.04,585.592,7.0,17.0,41.0,319.19,366.14,119.9,0.8,230.81,310.99,4.0,0.88,413.0,0.34,59.18,3310.12
39-2-6,3087,12415.5,3527.98,1.35,62.89,1.01611,1304.2,6.0,22.0,50.0,370.73,536.62,123.24,0.79,328.22,370.62,5.0,0.93,318.0,0.36,50.25,5390.68
39-2-7,3088,10047.29,3802.46,1.41,68.67,1.03,769.99,6.0,15.0,36.0,239.7,480.11,113.63,0.81,302.43,346.69,3.0,0.88,420.0,0.26,53.34,3803.3
39-2-8,3089,11983.0,3777.06,1.7,70.23,1.03,604.939,6.0,27.0,60.0,311.3,475.57,96.06,0.73,312.68,369.3,5.0,0.88,628.0,0.32,61.63,5044.18
39-2-9,3090,8728.12,3383.48,1.6,66.64,1.03,668.223,5.0,18.0,41.0,382.07,255.55,100.96,0.77,252.71,312.93,5.0,0.86,417.0,0.41,52.6,3370.5
47-5-5,3246,9557.48,2336.12,1.69,64.13,1.05,1308.14,7.0,25.0,57.0,204.88,345.71,96.19,0.69,247.64,330.65,4.0,0.85,427.0,0.23,51.81,4308.7
47-5-6,3247,10341.5,2111.25,1.73,57.59,1.04,837.168,6.0,27.0,60.0,272.94,418.03,131.81,0.65,271.6,330.37,5.0,0.87,570.0,0.4,52.42,4941.83
47-5-7,3248,9254.15,2010.88,1.71,60.84,1.05,844.611,7.0,27.0,61.0,260.81,413.32,100.44,0.66,329.96,381.96,5.0,0.84,436.0,0.46,50.97,4327.42
47-5-8,3249,10163.79,2679.55,1.77,60.6,1.03,1279.08,6.0,28.0,62.0,274.3,410.33,104.83,0.68,257.9,289.17,5.0,0.89,426.0,0.38,53.32,4613.34
47-5-9,3250,9428.86,2442.48,1.73,68.99,1.02,1441.08,6.0,24.0,54.0,248.59,399.93,111.2,0.68,236.7,295.42,4.0,0.89,414.0,0.35,53.33,4270.92
47-6-10,3252,6899.69,2613.87,1.32,72.43,1.03,884.963,5.0,18.0,41.0,251.41,258.42,101.49,0.78,228.07,265.45,6.0,0.91,440.0,0.62,54.75,2669.18
47-6-1,3251,12044.1,3760.0,1.71,59.75,1.05,914.623,7.0,31.0,69.0,205.83,435.08,86.09,0.71,306.92,357.63,5.0,0.85,785.0,0.36,48.41,5130.96
47-6-2,3253,7623.02,3974.58,1.7,66.71,1.04,938.566,6.0,16.0,38.0,231.95,370.27,97.39,0.82,242.82,299.0,5.0,0.86,374.0,0.36,56.55,2651.61
47-6-3,3254,2305.34,1640.83,2.0,52.07,1.02,869.078,2.0,2.0,6.0,78.85,251.23,63.81,0.96,263.23,304.95,2.0,0.9,92.0,0.5,39.58,636.49
51-2-4,3325,11959.3,4158.72,1.53,85.69,1.05,808.047,5.0,29.0,63.0,264.62,414.44,112.1,0.76,300.89,419.09,5.0,0.83,1042.0,0.18,49.35,4972.06
51-2-5,3326,6687.12,2340.08,1.32,76.7,1.06,438.434,5.0,15.0,35.0,192.15,357.86,95.98,0.78,228.34,328.23,4.0,0.83,628.0,0.24,60.34,2703.96
51-2-6,3327,4202.91,1676.91,1.13,55.28,1.07,988.349,4.0,8.0,20.0,229.99,168.11,95.3,0.75,161.69,236.32,3.0,0.78,362.0,0.62,58.1,1593.92
51-2-7,3328,8864.62,2712.89,1.76,56.24,1.03,1734.07,6.0,27.0,60.0,191.83,408.13,111.81,0.68,253.01,298.76,6.0,0.89,348.0,0.47,53.84,3899.12
51-2-8,3329,9151.62,2302.59,1.76,66.71,1.04,736.701,6.0,22.0,50.0,266.19,376.86,105.59,0.74,280.13,333.37,5.0,0.89,328.0,0.28,57.62,4093.88
51-2-9,3330,8602.16,2277.94,1.74,63.5,1.03,1255.89,6.0,25.0,56.0,276.55,419.38,96.37,0.73,267.44,315.5,4.0,0.89,262.0,0.39,54.6,3863.0
51-3-10,3332,6815.47,2005.33,1.72,62.96,1.03,676.503,6.0,14.0,34.0,287.96,254.83,94.75,0.8,241.3,284.75,6.0,0.89,222.0,0.44,53.64,2628.18
51-3-1,3331,7888.03,2831.46,1.31,73.46,1.04,660.953,6.0,13.0,32.0,234.18,355.26,99.42,0.78,224.05,338.07,4.0,0.82,369.0,0.5,61.59,2989.97
51-3-2,3333,14333.7,4812.93,1.76,81.95,1.03,977.83,6.0,38.0,82.0,290.11,380.59,135.24,0.72,271.45,344.62,6.0,0.88,774.0,0.29,56.08,6037.13
51-3-3,3334,10550.1,4681.38,1.6,69.0,1.04,888.161,7.0,27.0,61.0,241.89,347.71,117.27,0.8,262.86,298.38,5.0,0.87,493.0,0.4,58.4,3828.54
51-3-4,3335,10439.29,4895.93,1.12,66.7,1.07,946.462,7.0,23.0,53.0,179.32,324.63,110.02,0.83,221.03,290.81,4.0,0.82,672.0,0.22,60.34,3693.21
51-3-5,3336,8352.09,3174.84,1.09,65.59,1.07,821.251,6.0,17.0,40.0,316.38,269.27,81.25,0.81,219.43,319.75,4.0,0.81,657.0,0.4,66.53,3076.96
51-3-6,3337,7395.52,2936.81,1.55,77.95,1.07,767.878,5.0,22.0,49.0,194.55,255.62,125.58,0.78,183.2,254.91,5.0,0.82,548.0,0.44,63.82,2782.98
51-3-7,3338,6835.84,1948.72,1.77,66.41,1.03,893.58,6.0,18.0,42.0,241.99,361.04,109.54,0.72,246.03,293.92,4.0,0.91,279.0,0.32,71.6,2943.14
48-2-6,3307,12221.7,7906.62,1.55,61.54,1.03,1375.45,7.0,25.0,57.0,187.56,383.33,94.62,0.91,242.32,317.85,4.0,0.9,420.0,0.38,49.51,3733.22
48-2-7,3308,11261.7,4652.12,1.6,59.28,1.02,1255.93,6.0,43.0,92.0,158.3,282.17,117.85,0.87,203.58,246.17,6.0,0.91,352.0,0.43,55.08,4037.66
48-2-8,3309,11812.3,4822.0,1.51,59.8,1.02,1474.51,6.0,33.0,72.0,282.22,371.73,111.62,0.8,236.75,278.38,6.0,0.91,344.0,0.43,44.76,4520.09
48-2-9,3310,8874.17,2996.38,1.62,64.3,1.03,878.891,7.0,35.0,77.0,153.95,246.46,140.72,0.79,192.34,235.26,6.0,0.9,309.0,0.4,57.04,3500.31
51-1-10,3312,11143.9,2524.27,1.71,58.67,1.04,694.534,8.0,27.0,62.0,262.66,413.39,126.03,0.7,278.07,331.39,5.0,0.86,386.0,0.39,47.78,5214.93
51-1-1,3311,9468.29,3632.02,1.43,85.99,1.03,675.803,9.0,20.0,49.0,246.46,304.02,144.53,0.79,216.23,296.18,4.0,0.87,391.0,0.43,64.45,3464.05
